machine_id,sequence_id,wrow,wcol,scan_position,tag,rlu,rlu.rq,timestamp,filename,plate_number,types,sample_id,dilution,bleed,treatment,virus,experiment_id,neutralisation,exclude
1234567,0,A,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,A,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,A,12,NA,NA,   19810,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8),  500,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001, 100.00347975,FALSE
1234567,0,B, 1,NA,NA,43960000,ValidSlopeSaturation,NA,NA, 8,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,   0.06823042,FALSE
1234567,0,B, 2,NA,NA,41300000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,   80,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,   6.11799404,FALSE
1234567,0,B, 3,NA,NA,40780000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,   80,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,   7.30065460,FALSE
1234567,0,B, 4,NA,NA,43520000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,   80,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,   1.06894320,FALSE
1234567,0,B, 5,NA,NA,47610000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,   80,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  -8.23313697,FALSE
1234567,0,B, 6,NA,NA,42370000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,   80,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,   3.68444251,FALSE
1234567,0,B, 7,NA,NA,39780000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,   80,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,   9.57500183,FALSE
1234567,0,B, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,B, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,B,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,B,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,B,12,NA,NA,   29320,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8), 1000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001,  99.98185071,FALSE
1234567,0,C, 1,NA,NA,44300000,ValidSlopeSaturation,NA,NA, 8,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,  -0.70504764,FALSE
1234567,0,C, 2,NA,NA,37550000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,  160,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  14.64679615,FALSE
1234567,0,C, 3,NA,NA,36320000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,  160,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  17.44424324,FALSE
1234567,0,C, 4,NA,NA,35680000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,  160,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  18.89982547,FALSE
1234567,0,C, 5,NA,NA,35800000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,  160,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  18.62690380,FALSE
1234567,0,C, 6,NA,NA,36790000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,  160,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  16.37530004,FALSE
1234567,0,C, 7,NA,NA,37610000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,  160,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  14.51033532,FALSE
1234567,0,C, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,C, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,C,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,C,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,C,12,NA,NA,   18330,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8), 2000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001, 100.00684579,FALSE
1234567,0,D, 1,NA,NA,44160000,ValidSlopeSaturation,NA,NA, 8,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,  -0.38663903,FALSE
1234567,0,D, 2,NA,NA,34070000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,  320,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  22.56152450,FALSE
1234567,0,D, 3,NA,NA,32910000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,  320,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  25.19976729,FALSE
1234567,0,D, 4,NA,NA,33360000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,  320,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  24.17631104,FALSE
1234567,0,D, 5,NA,NA,33060000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,  320,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  24.85861520,FALSE
1234567,0,D, 6,NA,NA,33160000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,  320,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  24.63118048,FALSE
1234567,0,D, 7,NA,NA,35670000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,  320,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  18.92256894,FALSE
1234567,0,D, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,D, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,D,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,D,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,D,12,NA,NA,   31310,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8), 4000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001,  99.97732476,FALSE
1234567,0,E, 1,NA,NA,42550000,ValidSlopeSaturation,NA,NA, 8,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,   3.27506001,FALSE
1234567,0,E, 2,NA,NA,34110000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,  640,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  22.47055061,FALSE
1234567,0,E, 3,NA,NA,34130000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4,  640,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  22.42506367,FALSE
1234567,0,E, 4,NA,NA,34100000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,  640,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  22.49329409,FALSE
1234567,0,E, 5,NA,NA,30920000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5,  640,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  29.72571827,FALSE
1234567,0,E, 6,NA,NA,34970000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,  640,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  20.51461200,FALSE
1234567,0,E, 7,NA,NA,36740000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6,  640,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  16.48901740,FALSE
1234567,0,E, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,E, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,E,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,E,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,E,12,NA,NA,  383600,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8), 8000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001,  99.17609497,FALSE
1234567,0,F, 1,NA,NA,   26500,ValidSlopeSaturation,NA,NA, 8,c,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,  99.98826437,FALSE
1234567,0,F, 2,NA,NA,28650000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4, 1280,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  34.88848648,FALSE
1234567,0,F, 3,NA,NA,32390000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4, 1280,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  26.38242785,FALSE
1234567,0,F, 4,NA,NA,34230000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5, 1280,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  22.19762895,FALSE
1234567,0,F, 5,NA,NA,31890000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5, 1280,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  27.51960146,FALSE
1234567,0,F, 6,NA,NA,34510000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6, 1280,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  21.56081172,FALSE
1234567,0,F, 7,NA,NA,33610000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6, 1280,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  23.60772423,FALSE
1234567,0,F, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,F, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,F,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,F,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,F,12,NA,NA, 6203000,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8),16000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001,  85.94075871,FALSE
1234567,0,G, 1,NA,NA,   21340,ValidSlopeSaturation,NA,NA, 8,c,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001, 100.00000000,FALSE
1234567,0,G, 2,NA,NA,31780000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4, 2560,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  27.76977966,FALSE
1234567,0,G, 3,NA,NA,33680000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4, 2560,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  23.44851992,FALSE
1234567,0,G, 4,NA,NA,32400000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5, 2560,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  26.35968438,FALSE
1234567,0,G, 5,NA,NA,30730000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5, 2560,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  30.15784425,FALSE
1234567,0,G, 6,NA,NA,34410000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6, 2560,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  21.78824645,FALSE
1234567,0,G, 7,NA,NA,34710000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6, 2560,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  21.10594228,FALSE
1234567,0,G, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,G, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,G,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,G,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,G,12,NA,NA,16870000,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8),32000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001,  61.68029683,FALSE
1234567,0,H, 1,NA,NA,   11570,ValidSlopeSaturation,NA,NA, 8,c,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001, 100.02222037,FALSE
1234567,0,H, 2,NA,NA,35100000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4, 5120,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  20.21894686,FALSE
1234567,0,H, 3,NA,NA,37420000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 4, 5120,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  14.94246129,FALSE
1234567,0,H, 4,NA,NA,36300000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5, 5120,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  17.48973019,FALSE
1234567,0,H, 5,NA,NA,35760000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 5, 5120,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  18.71787769,FALSE
1234567,0,H, 6,NA,NA,35190000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6, 5120,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  20.01425561,FALSE
1234567,0,H, 7,NA,NA,36330000,ValidSlopeSaturation,NA,NA, 8,x,Mouse 6, 5120,terminal,PBS,A/Michigan/45/2015 (H1N1),EX001,  17.42149977,FALSE
1234567,0,H, 8,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,H, 9,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,H,10,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,H,11,NA,NA,NA,ValidSlopeSaturation,NA,NA, 8,,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,NA,TRUE
1234567,0,H,12,NA,NA,26620000,ValidSlopeSaturation,NA,NA, 8,m,mAb (4F8),64000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001,  39.50541135,FALSE
1234567,0,A, 1,NA,NA,  889900,ValidSlopeSaturation,NA,NA, 9,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,   2.25217802,FALSE
1234567,0,A, 2,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,A, 3,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,A, 4,NA,NA,     130,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.00439449,FALSE
1234567,0,A, 5,NA,NA,      50,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01318348,FALSE
1234567,0,A, 6,NA,NA,      30,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01538073,FALSE
1234567,0,A, 7,NA,NA,      50,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01318348,FALSE
1234567,0,A, 8,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,A, 9,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,A,10,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,A,11,NA,NA,      30,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,   40,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01538073,FALSE
1234567,0,A,12,NA,NA,      40,ValidSlopeSaturation,NA,NA, 9,m,mAb (4F8),  500,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001, 100.01428210,FALSE
1234567,0,B, 1,NA,NA,  910400,ValidSlopeSaturation,NA,NA, 9,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,   0.00000000,FALSE
1234567,0,B, 2,NA,NA,      60,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01208486,FALSE
1234567,0,B, 3,NA,NA,      50,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01318348,FALSE
1234567,0,B, 4,NA,NA,   19160,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  97.91371412,FALSE
1234567,0,B, 5,NA,NA,      50,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01318348,FALSE
1234567,0,B, 6,NA,NA,   10280,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  98.88929172,FALSE
1234567,0,B, 7,NA,NA,   33780,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  96.30752667,FALSE
1234567,0,B, 8,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,B, 9,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,B,10,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,B,11,NA,NA,     140,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,   80,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.00329587,FALSE
1234567,0,B,12,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,m,mAb (4F8), 1000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,C, 1,NA,NA,  760500,ValidSlopeSaturation,NA,NA, 9,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,  16.46836514,FALSE
1234567,0,C, 2,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,C, 3,NA,NA,      10,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01757797,FALSE
1234567,0,C, 4,NA,NA,   83690,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  90.82429716,FALSE
1234567,0,C, 5,NA,NA,   81410,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  91.07478330,FALSE
1234567,0,C, 6,NA,NA,   57690,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  93.68071806,FALSE
1234567,0,C, 7,NA,NA,  111100,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  87.81297035,FALSE
1234567,0,C, 8,NA,NA,      40,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01428210,FALSE
1234567,0,C, 9,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,C,10,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,C,11,NA,NA,      10,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,  160,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01757797,FALSE
1234567,0,C,12,NA,NA,      10,ValidSlopeSaturation,NA,NA, 9,m,mAb (4F8), 2000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001, 100.01757797,FALSE
1234567,0,D, 1,NA,NA, 1011000,ValidSlopeSaturation,NA,NA, 9,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001, -11.05215165,FALSE
1234567,0,D, 2,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,D, 3,NA,NA,      40,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01428210,FALSE
1234567,0,D, 4,NA,NA,  271100,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  70.23499555,FALSE
1234567,0,D, 5,NA,NA,  395300,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  56.59009261,FALSE
1234567,0,D, 6,NA,NA,  298500,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  67.22476737,FALSE
1234567,0,D, 7,NA,NA,  364100,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  60.01779770,FALSE
1234567,0,D, 8,NA,NA,      60,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01208486,FALSE
1234567,0,D, 9,NA,NA,      30,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01538073,FALSE
1234567,0,D,10,NA,NA,    7553,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  99.18888633,FALSE
1234567,0,D,11,NA,NA,      30,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,  320,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01538073,FALSE
1234567,0,D,12,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,m,mAb (4F8), 4000,terminal,mAb (4F8),A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,E, 1,NA,NA,  935600,ValidSlopeSaturation,NA,NA, 9,v,,NA,terminal,NA,A/Michigan/45/2015 (H1N1),EX001,  -2.76853103,FALSE
1234567,0,E, 2,NA,NA,      40,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01428210,FALSE
1234567,0,E, 3,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 44,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,E, 4,NA,NA,  423200,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  53.52493326,FALSE
1234567,0,E, 5,NA,NA,  497100,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 45,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  45.40610615,FALSE
1234567,0,E, 6,NA,NA,  719800,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  20.93976248,FALSE
1234567,0,E, 7,NA,NA,  513000,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 46,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  43.65929490,FALSE
1234567,0,E, 8,NA,NA,      90,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.00878899,FALSE
1234567,0,E, 9,NA,NA,      20,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 47,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01647935,FALSE
1234567,0,E,10,NA,NA,    5412,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001,  99.42410160,FALSE
1234567,0,E,11,NA,NA,      10,ValidSlopeSaturation,NA,NA, 9,x,MI/15 Mouse 48,  640,terminal,MI/15,A/Michigan/45/2015 (H1N1),EX001, 100.01757797,FALSE
